Session,Channel,Threshold,Model,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples
2025-09-23_15-50-26,28,0.7,CNN1D_5,37,17,102,0.6851851851851852,0.26618705035971224,0.383419689119171,16.02702702702644,54,139
2025-09-23_15-50-26,28,0.7,CNN2D_1,49,2,90,0.9607843137254902,0.35251798561151076,0.5157894736842105,11.846938775513248,51,139
2025-09-23_15-50-26,28,0.7,CNN2D_2,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.7,CNN2D_3,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.7,CNN2D_4,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.7,CNN2D_5,1,0,138,1.0,0.007194244604316547,0.014285714285714287,-0.7000000000007276,1,139
2025-09-23_15-50-26,28,0.7,LSTM_1,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.7,LSTM_2,2,0,137,1.0,0.014388489208633094,0.028368794326241138,30.983333333322662,5,139
2025-09-23_15-50-26,28,0.7,LSTM_3,11,0,128,1.0,0.07913669064748201,0.14666666666666667,31.36969696969804,14,139
2025-09-23_15-50-26,28,0.7,LSTM_4,23,2,116,0.92,0.16546762589928057,0.2804878048780488,29.530434782619245,35,139
2025-09-23_15-50-26,28,0.7,LSTM_5,36,1,103,0.972972972972973,0.2589928057553957,0.4090909090909091,19.97314814814763,40,139
2025-09-23_15-50-26,28,0.7,SVM_1,19,7,120,0.7307692307692307,0.1366906474820144,0.2303030303030303,27.95263157894892,45,139
2025-09-23_15-50-26,28,0.7,SVM_2,24,13,115,0.6486486486486487,0.17266187050359713,0.27272727272727276,28.676388888891626,63,139
2025-09-23_15-50-26,28,0.7,SVM_3,24,29,115,0.4528301886792453,0.17266187050359713,0.25,29.93611111111174,76,139
2025-09-23_15-50-26,28,0.7,SVM_4,27,14,112,0.6585365853658537,0.19424460431654678,0.30000000000000004,27.707407407410855,72,139
2025-09-23_15-50-26,28,0.7,SVM_5,29,17,110,0.6304347826086957,0.20863309352517986,0.3135135135135135,27.360919540234168,78,139
2025-09-23_15-50-26,28,0.7,XGBOOST_1,44,9,95,0.8301886792452831,0.31654676258992803,0.4583333333333333,19.12121212120924,53,139
2025-09-23_15-50-26,28,0.7,XGBOOST_2,84,55,55,0.60431654676259,0.60431654676259,0.60431654676259,16.069047619045097,142,139
2025-09-23_15-50-26,28,0.7,XGBOOST_3,70,31,69,0.693069306930693,0.5035971223021583,0.5833333333333333,17.477142857139473,101,139
2025-09-23_15-50-26,28,0.7,XGBOOST_4,81,54,58,0.6,0.5827338129496403,0.5912408759124087,15.298765432096259,137,139
2025-09-23_15-50-26,28,0.7,XGBOOST_5,64,33,75,0.6597938144329897,0.460431654676259,0.5423728813559322,16.830208333328216,97,139
2025-09-23_16-17-52,24,0.7,CNN1D_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN1D_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN1D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN1D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN1D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN2D_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN2D_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN2D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN2D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,CNN2D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,LSTM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,LSTM_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,LSTM_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,LSTM_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,LSTM_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,SVM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,SVM_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,SVM_3,0,6,72,0.0,0.0,0.0,,11,72
2025-09-23_16-17-52,24,0.7,SVM_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.7,SVM_5,1,0,71,1.0,0.013888888888888888,0.0273972602739726,54.59999999997672,1,72
2025-09-23_16-17-52,24,0.7,XGBOOST_1,1,2,71,0.3333333333333333,0.013888888888888888,0.026666666666666665,47.30000000001746,4,72
2025-09-23_16-17-52,24,0.7,XGBOOST_2,3,21,69,0.125,0.041666666666666664,0.0625,43.79999999999806,26,72
2025-09-23_16-17-52,24,0.7,XGBOOST_3,1,10,71,0.09090909090909091,0.013888888888888888,0.02409638554216867,47.30000000001746,12,72
2025-09-23_16-17-52,24,0.7,XGBOOST_4,4,21,68,0.16,0.05555555555555555,0.08247422680412371,38.27499999999782,26,72
2025-09-23_16-17-52,24,0.7,XGBOOST_5,1,11,71,0.08333333333333333,0.013888888888888888,0.02380952380952381,34.5,13,72
2025-09-24_10-24-40,30,0.7,CNN1D_1,10,9,82,0.5263157894736842,0.10869565217391304,0.18018018018018017,28.799999999998544,19,92
2025-09-24_10-24-40,30,0.7,CNN1D_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.7,CNN1D_3,2,1,90,0.6666666666666666,0.021739130434782608,0.042105263157894736,24.08333333337214,3,92
2025-09-24_10-24-40,30,0.7,CNN1D_4,3,1,89,0.75,0.03260869565217391,0.06249999999999999,57.93333333331854,4,92
2025-09-24_10-24-40,30,0.7,CNN1D_5,12,18,80,0.4,0.13043478260869565,0.19672131147540983,29.766666666659074,30,92
2025-09-24_10-24-40,30,0.7,CNN2D_1,18,6,74,0.75,0.1956521739130435,0.3103448275862069,26.511111111102828,22,92
2025-09-24_10-24-40,30,0.7,CNN2D_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.7,CNN2D_3,1,1,91,0.5,0.010869565217391304,0.021276595744680847,-5.533333333325572,2,92
2025-09-24_10-24-40,30,0.7,CNN2D_4,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.7,CNN2D_5,1,1,91,0.5,0.010869565217391304,0.021276595744680847,15.699999999982538,2,92
2025-09-24_10-24-40,30,0.7,LSTM_1,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.7,LSTM_2,1,1,91,0.5,0.010869565217391304,0.021276595744680847,16.899999999965075,2,92
2025-09-24_10-24-40,30,0.7,LSTM_3,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.7,LSTM_4,2,1,90,0.6666666666666666,0.021739130434782608,0.042105263157894736,25.166666666656965,4,92
2025-09-24_10-24-40,30,0.7,LSTM_5,8,1,84,0.8888888888888888,0.08695652173913043,0.15841584158415842,26.212500000001455,8,92
2025-09-24_10-24-40,30,0.7,SVM_1,16,16,76,0.5,0.17391304347826086,0.25806451612903225,26.558333333322935,62,92
2025-09-24_10-24-40,30,0.7,SVM_2,19,36,73,0.34545454545454546,0.20652173913043478,0.2585034013605442,28.55614035087293,104,92
2025-09-24_10-24-40,30,0.7,SVM_3,18,50,74,0.2647058823529412,0.1956521739130435,0.225,30.842592592586396,95,92
2025-09-24_10-24-40,30,0.7,SVM_4,23,53,69,0.3026315789473684,0.25,0.27380952380952384,27.931884057968595,138,92
2025-09-24_10-24-40,30,0.7,SVM_5,24,51,68,0.32,0.2608695652173913,0.2874251497005988,28.26111111111095,137,92
2025-09-24_10-24-40,30,0.7,XGBOOST_1,9,6,83,0.6,0.09782608695652174,0.16822429906542058,28.62962962963017,16,92
2025-09-24_10-24-40,30,0.7,XGBOOST_2,36,72,56,0.3333333333333333,0.391304347826087,0.36,23.823148148147666,113,92
2025-09-24_10-24-40,30,0.7,XGBOOST_3,25,31,67,0.44642857142857145,0.2717391304347826,0.33783783783783783,27.138666666666833,60,92
2025-09-24_10-24-40,30,0.7,XGBOOST_4,36,70,56,0.33962264150943394,0.391304347826087,0.36363636363636365,24.74166666666272,112,92
2025-09-24_10-24-40,30,0.7,XGBOOST_5,19,31,73,0.38,0.20652173913043478,0.2676056338028169,25.547368421047537,52,92
2025-09-24_11-34-51,30,0.7,CNN1D_1,25,15,46,0.625,0.352112676056338,0.45045045045045046,27.529333333336123,41,71
2025-09-24_11-34-51,30,0.7,CNN1D_2,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,CNN1D_3,4,0,67,1.0,0.056338028169014086,0.10666666666666667,15.291666666682431,4,71
2025-09-24_11-34-51,30,0.7,CNN1D_4,11,1,60,0.9166666666666666,0.15492957746478872,0.26506024096385544,29.8484848484891,12,71
2025-09-24_11-34-51,30,0.7,CNN1D_5,18,19,53,0.4864864864864865,0.2535211267605634,0.3333333333333333,18.962962962968927,37,71
2025-09-24_11-34-51,30,0.7,CNN2D_1,10,2,61,0.8333333333333334,0.14084507042253522,0.24096385542168677,13.290000000008082,12,71
2025-09-24_11-34-51,30,0.7,CNN2D_2,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,CNN2D_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,CNN2D_4,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,CNN2D_5,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,LSTM_1,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.7,LSTM_2,16,1,55,0.9411764705882353,0.22535211267605634,0.36363636363636365,30.69791666667187,29,71
2025-09-24_11-34-51,30,0.7,LSTM_3,7,0,64,1.0,0.09859154929577464,0.17948717948717946,35.4428571428618,7,71
2025-09-24_11-34-51,30,0.7,LSTM_4,20,3,51,0.8695652173913043,0.28169014084507044,0.425531914893617,32.528333333337095,38,71
2025-09-24_11-34-51,30,0.7,LSTM_5,21,0,50,1.0,0.29577464788732394,0.45652173913043476,22.717460317461228,24,71
2025-09-24_11-34-51,30,0.7,SVM_1,3,4,68,0.42857142857142855,0.04225352112676056,0.07692307692307691,18.499999999997573,12,71
2025-09-24_11-34-51,30,0.7,SVM_2,5,7,66,0.4166666666666667,0.07042253521126761,0.12048192771084339,24.22666666666846,15,71
2025-09-24_11-34-51,30,0.7,SVM_3,11,30,60,0.2682926829268293,0.15492957746478872,0.19642857142857142,28.496969696966104,50,71
2025-09-24_11-34-51,30,0.7,SVM_4,6,11,65,0.35294117647058826,0.08450704225352113,0.13636363636363638,26.077777777778465,25,71
2025-09-24_11-34-51,30,0.7,SVM_5,6,17,65,0.2608695652173913,0.08450704225352113,0.1276595744680851,25.94444444444495,36,71
2025-09-24_11-34-51,30,0.7,XGBOOST_1,9,4,62,0.6923076923076923,0.1267605633802817,0.21428571428571425,21.1740740740772,14,71
2025-09-24_11-34-51,30,0.7,XGBOOST_2,25,53,46,0.32051282051282054,0.352112676056338,0.3355704697986578,24.026666666668124,83,71
2025-09-24_11-34-51,30,0.7,XGBOOST_3,18,27,53,0.4,0.2535211267605634,0.3103448275862069,22.37592592592811,47,71
2025-09-24_11-34-51,30,0.7,XGBOOST_4,24,53,47,0.3116883116883117,0.3380281690140845,0.3243243243243243,24.42777777777954,79,71
2025-09-24_11-34-51,30,0.7,XGBOOST_5,17,33,54,0.34,0.23943661971830985,0.2809917355371901,20.596078431373265,52,71
2025-09-24_14-22-55,25,0.7,CNN1D_1,233,3,31,0.9872881355932204,0.8825757575757576,0.932,12.566094420602775,292,264
2025-09-24_14-22-55,25,0.7,CNN1D_2,112,0,152,1.0,0.42424242424242425,0.5957446808510638,9.621726190476997,112,264
2025-09-24_14-22-55,25,0.7,CNN1D_3,145,4,119,0.9731543624161074,0.5492424242424242,0.7021791767554478,2.5280459770128423,149,264
2025-09-24_14-22-55,25,0.7,CNN1D_4,129,3,135,0.9772727272727273,0.48863636363636365,0.6515151515151516,6.8421188630514616,134,264
2025-09-24_14-22-55,25,0.7,CNN1D_5,99,3,165,0.9705882352941176,0.375,0.540983606557377,9.63703703703717,109,264
2025-09-24_14-22-55,25,0.7,CNN2D_1,71,1,193,0.9861111111111112,0.2689393939393939,0.42261904761904756,13.269014084508271,72,264
2025-09-24_14-22-55,25,0.7,CNN2D_2,6,0,258,1.0,0.022727272727272728,0.044444444444444446,45.7944444444341,6,264
2025-09-24_14-22-55,25,0.7,CNN2D_3,16,1,248,0.9411764705882353,0.06060606060606061,0.11387900355871887,8.7104166666727,17,264
2025-09-24_14-22-55,25,0.7,CNN2D_4,132,0,132,1.0,0.5,0.6666666666666666,13.385101010101915,132,264
2025-09-24_14-22-55,25,0.7,CNN2D_5,111,2,153,0.9823008849557522,0.42045454545454547,0.5888594164456233,10.898498498497734,116,264
2025-09-24_14-22-55,25,0.7,LSTM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.7,LSTM_2,12,0,252,1.0,0.045454545454545456,0.08695652173913045,55.95555555555044,15,264
2025-09-24_14-22-55,25,0.7,LSTM_3,1,0,263,1.0,0.003787878787878788,0.007547169811320754,84.09999999999127,1,264
2025-09-24_14-22-55,25,0.7,LSTM_4,21,0,243,1.0,0.07954545454545454,0.14736842105263157,55.769841269840114,28,264
2025-09-24_14-22-55,25,0.7,LSTM_5,3,0,261,1.0,0.011363636363636364,0.02247191011235955,48.86666666665891,4,264
2025-09-24_14-22-55,25,0.7,SVM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.7,SVM_2,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.7,SVM_3,22,0,242,1.0,0.08333333333333333,0.15384615384615385,72.17272727272525,28,264
2025-09-24_14-22-55,25,0.7,SVM_4,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.7,SVM_5,0,0,264,0.0,0.0,0.0,,1,264
2025-09-24_14-22-55,25,0.7,XGBOOST_1,33,0,231,1.0,0.125,0.2222222222222222,48.47171717171152,36,264
2025-09-24_14-22-55,25,0.7,XGBOOST_2,83,0,181,1.0,0.3143939393939394,0.478386167146974,26.432931726907242,96,264
2025-09-24_14-22-55,25,0.7,XGBOOST_3,74,0,190,1.0,0.2803030303030303,0.43786982248520706,26.56306306306084,83,264
2025-09-24_14-22-55,25,0.7,XGBOOST_4,86,1,178,0.9885057471264368,0.32575757575757575,0.49002849002848997,25.08217054263557,100,264
2025-09-24_14-22-55,25,0.7,XGBOOST_5,71,0,193,1.0,0.2689393939393939,0.4238805970149253,26.282159624413318,79,264
2025-09-24_15-13-10,14,0.7,CNN1D_1,22,0,62,1.0,0.2619047619047619,0.41509433962264153,26.62727272727749,22,84
2025-09-24_15-13-10,14,0.7,CNN1D_2,10,0,74,1.0,0.11904761904761904,0.21276595744680848,20.4900000000056,10,84
2025-09-24_15-13-10,14,0.7,CNN1D_3,39,0,45,1.0,0.4642857142857143,0.6341463414634146,11.48803418803523,39,84
2025-09-24_15-13-10,14,0.7,CNN1D_4,21,1,63,0.9545454545454546,0.25,0.39622641509433965,20.558730158734154,22,84
2025-09-24_15-13-10,14,0.7,CNN1D_5,33,0,51,1.0,0.39285714285714285,0.5641025641025641,17.575757575759503,33,84
2025-09-24_15-13-10,14,0.7,CNN2D_1,27,1,57,0.9642857142857143,0.32142857142857145,0.48214285714285715,8.23950617284179,28,84
2025-09-24_15-13-10,14,0.7,CNN2D_2,3,0,81,1.0,0.03571428571428571,0.0689655172413793,16.16666666666424,3,84
2025-09-24_15-13-10,14,0.7,CNN2D_3,3,0,81,1.0,0.03571428571428571,0.0689655172413793,7.644444444454469,3,84
2025-09-24_15-13-10,14,0.7,CNN2D_4,11,0,73,1.0,0.13095238095238096,0.23157894736842108,18.284848484850293,11,84
2025-09-24_15-13-10,14,0.7,CNN2D_5,19,0,65,1.0,0.2261904761904762,0.36893203883495146,6.322807017544523,19,84
2025-09-24_15-13-10,14,0.7,LSTM_1,3,0,81,1.0,0.03571428571428571,0.0689655172413793,43.71111111111289,3,84
2025-09-24_15-13-10,14,0.7,LSTM_2,14,0,70,1.0,0.16666666666666666,0.2857142857142857,43.16904761904815,17,84
2025-09-24_15-13-10,14,0.7,LSTM_3,20,0,64,1.0,0.23809523809523808,0.3846153846153846,39.91999999999889,31,84
2025-09-24_15-13-10,14,0.7,LSTM_4,23,0,61,1.0,0.27380952380952384,0.4299065420560748,38.48115942028815,40,84
2025-09-24_15-13-10,14,0.7,LSTM_5,23,0,61,1.0,0.27380952380952384,0.4299065420560748,27.834782608700667,28,84
2025-09-24_15-13-10,14,0.7,SVM_1,13,0,71,1.0,0.15476190476190477,0.2680412371134021,46.86923076923771,16,84
2025-09-24_15-13-10,14,0.7,SVM_2,24,1,60,0.96,0.2857142857142857,0.4403669724770642,40.38750000000118,34,84
2025-09-24_15-13-10,14,0.7,SVM_3,44,7,40,0.8627450980392157,0.5238095238095238,0.6518518518518519,36.293181818184955,79,84
2025-09-24_15-13-10,14,0.7,SVM_4,26,1,58,0.9629629629629629,0.30952380952380953,0.4684684684684684,41.85128205128352,36,84
2025-09-24_15-13-10,14,0.7,SVM_5,30,1,54,0.967741935483871,0.35714285714285715,0.5217391304347826,39.99888888889169,43,84
2025-09-24_15-13-10,14,0.7,XGBOOST_1,28,0,56,1.0,0.3333333333333333,0.5,32.755952380955456,29,84
2025-09-24_15-13-10,14,0.7,XGBOOST_2,51,3,33,0.9444444444444444,0.6071428571428571,0.7391304347826088,29.490196078431875,64,84
2025-09-24_15-13-10,14,0.7,XGBOOST_3,41,2,43,0.9534883720930233,0.4880952380952381,0.6456692913385826,33.23252032520267,51,84
2025-09-24_15-13-10,14,0.7,XGBOOST_4,53,1,31,0.9814814814814815,0.6309523809523809,0.7681159420289855,30.603773584905838,65,84
2025-09-24_15-13-10,14,0.7,XGBOOST_5,44,2,40,0.9565217391304348,0.5238095238095238,0.6769230769230768,31.209848484848557,52,84
2025-09-24_16-29-07,5,0.7,CNN1D_1,8,7,32,0.5333333333333333,0.2,0.2909090909090909,17.033333333343762,16,40
2025-09-24_16-29-07,5,0.7,CNN1D_2,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.7,CNN1D_3,8,0,32,1.0,0.2,0.33333333333333337,18.579166666655027,8,40
2025-09-24_16-29-07,5,0.7,CNN1D_4,8,3,32,0.7272727272727273,0.2,0.3137254901960785,23.362499999991513,11,40
2025-09-24_16-29-07,5,0.7,CNN1D_5,11,109,29,0.09166666666666666,0.275,0.13749999999999998,10.303030303009667,125,40
2025-09-24_16-29-07,5,0.7,CNN2D_1,14,14,26,0.5,0.35,0.4117647058823529,10.700000000007208,29,40
2025-09-24_16-29-07,5,0.7,CNN2D_2,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.7,CNN2D_3,1,0,39,1.0,0.025,0.04878048780487806,7.733333333337214,1,40
2025-09-24_16-29-07,5,0.7,CNN2D_4,2,1,38,0.6666666666666666,0.05,0.09302325581395349,46.81666666668025,3,40
2025-09-24_16-29-07,5,0.7,CNN2D_5,2,1,38,0.6666666666666666,0.05,0.09302325581395349,7.4333333333197515,3,40
2025-09-24_16-29-07,5,0.7,LSTM_1,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.7,LSTM_2,1,1,39,0.5,0.025,0.047619047619047616,24.89999999999418,5,40
2025-09-24_16-29-07,5,0.7,LSTM_3,0,1,40,0.0,0.0,0.0,,2,40
2025-09-24_16-29-07,5,0.7,LSTM_4,5,1,35,0.8333333333333334,0.125,0.21739130434782608,40.1,7,40
2025-09-24_16-29-07,5,0.7,LSTM_5,13,1,27,0.9285714285714286,0.325,0.48148148148148157,23.58717948716113,13,40
2025-09-24_16-29-07,5,0.7,SVM_1,4,2,36,0.6666666666666666,0.1,0.1739130434782609,25.691666666672972,15,40
2025-09-24_16-29-07,5,0.7,SVM_2,5,3,35,0.625,0.125,0.20833333333333334,28.34000000000815,22,40
2025-09-24_16-29-07,5,0.7,SVM_3,3,4,37,0.42857142857142855,0.075,0.1276595744680851,32.133333333321694,8,40
2025-09-24_16-29-07,5,0.7,SVM_4,5,3,35,0.625,0.125,0.20833333333333334,29.620000000006986,18,40
2025-09-24_16-29-07,5,0.7,SVM_5,5,3,35,0.625,0.125,0.20833333333333334,28.180000000010477,19,40
2025-09-24_16-29-07,5,0.7,XGBOOST_1,14,4,26,0.7777777777777778,0.35,0.48275862068965514,20.311904761906494,18,40
2025-09-24_16-29-07,5,0.7,XGBOOST_2,22,20,18,0.5238095238095238,0.55,0.5365853658536585,16.98181818183216,45,40
2025-09-24_16-29-07,5,0.7,XGBOOST_3,17,14,23,0.5483870967741935,0.425,0.47887323943661964,17.77647058824431,33,40
2025-09-24_16-29-07,5,0.7,XGBOOST_4,22,18,18,0.55,0.55,0.55,21.022727272742312,43,40
2025-09-24_16-29-07,5,0.7,XGBOOST_5,17,10,23,0.6296296296296297,0.425,0.5074626865671642,16.068627450987297,30,40
2025-09-24_17-38-17,13,0.7,CNN1D_1,5,5,10,0.5,0.3333333333333333,0.4,35.773333333317076,9,15
2025-09-24_17-38-17,13,0.7,CNN1D_2,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.7,CNN1D_3,2,10,13,0.16666666666666666,0.13333333333333333,0.14814814814814814,24.183333333321798,13,15
2025-09-24_17-38-17,13,0.7,CNN1D_4,1,3,14,0.25,0.06666666666666667,0.10526315789473685,35.76666666666688,4,15
2025-09-24_17-38-17,13,0.7,CNN1D_5,4,4,11,0.5,0.26666666666666666,0.3478260869565218,20.25833333331775,7,15
2025-09-24_17-38-17,13,0.7,CNN2D_1,3,0,12,1.0,0.2,0.33333333333333337,27.05555555555596,3,15
2025-09-24_17-38-17,13,0.7,CNN2D_2,0,1,15,0.0,0.0,0.0,,1,15
2025-09-24_17-38-17,13,0.7,CNN2D_3,0,1,15,0.0,0.0,0.0,,1,15
2025-09-24_17-38-17,13,0.7,CNN2D_4,0,3,15,0.0,0.0,0.0,,3,15
2025-09-24_17-38-17,13,0.7,CNN2D_5,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.7,LSTM_1,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.7,LSTM_2,1,0,14,1.0,0.06666666666666667,0.125,50.166666666666515,1,15
2025-09-24_17-38-17,13,0.7,LSTM_3,2,0,13,1.0,0.13333333333333333,0.23529411764705882,38.46666666668216,3,15
2025-09-24_17-38-17,13,0.7,LSTM_4,1,8,14,0.1111111111111111,0.06666666666666667,0.08333333333333334,49.36666666666633,9,15
2025-09-24_17-38-17,13,0.7,LSTM_5,5,0,10,1.0,0.3333333333333333,0.5,43.960000000034505,5,15
2025-09-24_17-38-17,13,0.7,SVM_1,1,0,14,1.0,0.06666666666666667,0.125,40.566666666666606,1,15
2025-09-24_17-38-17,13,0.7,SVM_2,2,6,13,0.25,0.13333333333333333,0.1739130434782609,38.58333333333053,9,15
2025-09-24_17-38-17,13,0.7,SVM_3,4,7,11,0.36363636363636365,0.26666666666666666,0.30769230769230765,35.458333333365886,13,15
2025-09-24_17-38-17,13,0.7,SVM_4,3,7,12,0.3,0.2,0.24,44.51111111111959,10,15
2025-09-24_17-38-17,13,0.7,SVM_5,3,8,12,0.2727272727272727,0.2,0.23076923076923075,41.844444444452925,12,15
2025-09-24_17-38-17,13,0.7,XGBOOST_1,5,2,10,0.7142857142857143,0.3333333333333333,0.4545454545454545,39.96000000003687,6,15
2025-09-24_17-38-17,13,0.7,XGBOOST_2,7,11,8,0.3888888888888889,0.4666666666666667,0.42424242424242425,37.14285714288332,20,15
2025-09-24_17-38-17,13,0.7,XGBOOST_3,7,4,8,0.6363636363636364,0.4666666666666667,0.5384615384615385,38.01904761906625,10,15
2025-09-24_17-38-17,13,0.7,XGBOOST_4,8,10,7,0.4444444444444444,0.5333333333333333,0.4848484848484848,34.316666666688604,19,15
2025-09-24_17-38-17,13,0.7,XGBOOST_5,5,4,10,0.5555555555555556,0.3333333333333333,0.4166666666666667,39.96000000003687,9,15
2025-09-25_11-21-53,21,0.7,CNN1D_1,30,4,172,0.8823529411764706,0.1485148514851485,0.25423728813559326,23.793333333332946,35,202
2025-09-25_11-21-53,21,0.7,CNN1D_2,3,0,199,1.0,0.01485148514851485,0.029268292682926828,3.022222222214623,3,202
2025-09-25_11-21-53,21,0.7,CNN1D_3,33,4,169,0.8918918918918919,0.16336633663366337,0.2761506276150628,19.46666666666693,34,202
2025-09-25_11-21-53,21,0.7,CNN1D_4,29,9,173,0.7631578947368421,0.14356435643564355,0.24166666666666664,25.856321839076152,37,202
2025-09-25_11-21-53,21,0.7,CNN1D_5,32,18,170,0.64,0.15841584158415842,0.25396825396825395,13.572916666655146,49,202
2025-09-25_11-21-53,21,0.7,CNN2D_1,82,47,120,0.6356589147286822,0.40594059405940597,0.4954682779456194,17.69674796747415,131,202
2025-09-25_11-21-53,21,0.7,CNN2D_2,2,0,200,1.0,0.009900990099009901,0.0196078431372549,44.533333333340124,2,202
2025-09-25_11-21-53,21,0.7,CNN2D_3,1,0,201,1.0,0.0049504950495049506,0.009852216748768473,15.73333333330811,1,202
2025-09-25_11-21-53,21,0.7,CNN2D_4,28,13,174,0.6829268292682927,0.13861386138613863,0.23045267489711935,19.788095238087926,42,202
2025-09-25_11-21-53,21,0.7,CNN2D_5,32,14,170,0.6956521739130435,0.15841584158415842,0.25806451612903225,17.03645833331825,45,202
2025-09-25_11-21-53,21,0.7,LSTM_1,1,0,201,1.0,0.0049504950495049506,0.009852216748768473,30.399999999965075,1,202
2025-09-25_11-21-53,21,0.7,LSTM_2,8,0,194,1.0,0.039603960396039604,0.07619047619047618,35.32083333333867,13,202
2025-09-25_11-21-53,21,0.7,LSTM_3,17,0,185,1.0,0.08415841584158416,0.1552511415525114,36.38235294116748,23,202
2025-09-25_11-21-53,21,0.7,LSTM_4,28,1,174,0.9655172413793104,0.13861386138613863,0.24242424242424246,35.297619047617054,45,202
2025-09-25_11-21-53,21,0.7,LSTM_5,34,1,168,0.9714285714285714,0.16831683168316833,0.28691983122362874,24.487254901954977,38,202
2025-09-25_11-21-53,21,0.7,SVM_1,0,0,202,0.0,0.0,0.0,,0,202
2025-09-25_11-21-53,21,0.7,SVM_2,2,2,200,0.5,0.009900990099009901,0.019417475728155338,40.266666666662786,6,202
2025-09-25_11-21-53,21,0.7,SVM_3,10,5,192,0.6666666666666666,0.04950495049504951,0.09216589861751151,39.406666666662204,23,202
2025-09-25_11-21-53,21,0.7,SVM_4,3,2,199,0.6,0.01485148514851485,0.02898550724637681,41.25555555554456,8,202
